Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Elastic Modulus
0.25,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4129.874413
0.26,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4199.874761
0.27,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4299.821341
0.28,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4404.129364
0.29,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4464.046464
0.3,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4550.516036
0.31,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4571.534136
0.32,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4716.241936
0.33,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4828.988667
0.34,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4891.075427
0.35,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5052.367167
0.36,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5113.912178
0.37,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5170.931922
0.38,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5252.982744
0.39,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5479.406111
0.4,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5584.146708
0.41,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5667.040953
0.42,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5685.409778
0.43,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,5985.62275
0.44,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6008.3905
0.45,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6104.938875
0.46,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6386.423
0.47,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6448.330833
0.48,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6668.290143
0.49,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,6753.153714
0.5,1180,2448.770492,0.36,106.557377,0.444529483,298,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,7027.357
0.01,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1727.421696
0.02,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1827.523273
0.03,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1863.750773
0.04,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1900.550566
0.05,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1932.502054
0.06,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2005.05492
0.07,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2040.676667
0.08,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2065.548566
0.09,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2099.333512
0.1,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2160.863733
0.11,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2190.987682
0.12,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2224.286728
0.13,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2287.360956
0.14,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2320.767438
0.15,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2361.676415
0.16,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2382.531751
0.17,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2468.421705
0.18,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2485.02252
0.19,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2521.799814
0.2,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2562.159614
0.21,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2637.599775
0.22,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2668.022028
0.23,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2724.075885
0.24,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2788.965662
0.25,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2824.805437
0.26,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2874.088361
0.27,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2947.424645
0.28,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3013.067916
0.29,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3062.376378
0.3,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3108.864561
0.31,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3136.154947
0.32,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3236.235106
0.33,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3314.184252
0.34,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3361.89223
0.35,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3475.357936
0.36,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3514.199982
0.37,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3551.224127
0.38,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3610.7236
0.39,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3780.154889
0.4,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3845.491333
0.41,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3917.777189
0.42,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3920.99
0.43,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4129.796778
0.44,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4141.106061
0.45,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4215.146208
0.46,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4412.053811
0.47,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4469.949333
0.48,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4619.576889
0.49,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4684.676375
0.5,1180,1652.920082,0.36,79.918033,0.346129167,333,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4870.378375
0.01,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1640.257538
0.02,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1736.381224
0.03,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1774.5825
0.04,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1801.691923
0.05,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1839.653773
0.06,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1905.277436
0.07,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1937.354455
0.08,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1964.098755
0.09,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,1993.604164
0.1,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2055.599933
0.11,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2090.769944
0.12,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2108.066556
0.13,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2173.272778
0.14,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2203.523333
0.15,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2239.041681
0.16,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2267.188225
0.17,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2344.456375
0.18,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2359.523417
0.19,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2392.245625
0.2,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2433.157875
0.21,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2497.09775
0.22,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2529.638179
0.23,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2589.993125
0.24,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2652.283589
0.25,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2681.466018
0.26,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2733.715286
0.27,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2796.073762
0.28,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2865.411202
0.29,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2903.776738
0.3,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2956.83019
0.31,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,2978.60081
0.32,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3080.714667
0.33,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3154.052167
0.34,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3196.681833
0.35,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3298.723833
0.36,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3340.937967
0.37,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3371.2965
0.38,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3427.923167
0.39,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3587.964167
0.4,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3650.5101
0.41,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3720.965333
0.42,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3731.740767
0.43,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3928.294
0.44,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,3942.2796
0.45,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4004.0396
0.46,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4200.76495
0.47,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4249.8438
0.48,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4378.7881
0.49,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4447.47925
0.5,1180,1567.213115,0.36,43.032787,0.277230974,393,2540,75000,75000,75000,0.2,0.2,0.22,30000,30000,30000,4632.48685
0.01,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2686.764916
0.02,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2758.805144
0.03,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2796.495089
0.04,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2846.710142
0.05,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2876.530281
0.06,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2964.004747
0.07,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3013.821842
0.08,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3048.544114
0.09,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3096.272512
0.1,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3185.654261
0.11,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3245.963536
0.12,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3275.412416
0.13,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3377.752463
0.14,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3415.042525
0.15,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3488.917168
0.16,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3527.648939
0.17,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3650.904239
0.18,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3669.610794
0.19,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3736.323072
0.2,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3796.571195
0.21,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3898.182395
0.22,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3954.743558
0.23,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4040.383871
0.24,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4155.21174
0.25,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4195.138649
0.26,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4292.66795
0.27,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4368.093786
0.28,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4487.429547
0.29,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4570.990559
0.3,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4656.36979
0.31,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4681.594603
0.32,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4845.74834
0.33,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4962.9565
0.34,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5020.664161
0.35,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5208.88227
0.36,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5266.623629
0.37,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5331.769279
0.38,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5421.475838
0.39,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5676.519364
0.4,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5798.067112
0.41,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5892.029874
0.42,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5903.323079
0.43,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6215.582549
0.44,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6256.731369
0.45,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6364.250563
0.46,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6680.752085
0.47,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6763.648739
0.48,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,6986.270912
0.49,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7063.770563
0.5,1180,2658.665105,0.36,252.04918,0.545587608,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,7359.878563
0.01,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2772.418231
0.02,1180,2742.622951,0.36,149.590164,0.431151575,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2844.499782
