Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Yield Strength
0.21,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,134.1357481
0.22,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,129.3789371
0.23,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,133.6897278
0.24,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,131.302128
0.25,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,133.7307466
0.26,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,130.5427464
0.27,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,133.1745061
0.28,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,132.6370285
0.29,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,131.7773218
0.3,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,129.7125554
0.31,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,131.8334276
0.32,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,132.7566124
0.33,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,132.3598582
0.34,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,136.8199536
0.35,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,131.2362872
0.36,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,135.764949
0.37,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,132.2855262
0.38,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,135.1089599
0.39,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,132.4354542
0.4,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,136.4870132
0.41,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,135.8011092
0.42,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,137.789605
0.43,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,136.9969712
0.44,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,135.9163364
0.45,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,132.8234109
0.46,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,134.674193
0.47,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,135.5345689
0.48,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,139.6608102
0.49,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,139.676412
0.5,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,137.6462725
0.01,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,113.5399
0.02,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,116.7484144
0.03,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,115.8702875
0.04,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,115.3510603
0.05,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,116.1323734
0.06,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,112.77436
0.07,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,113.5262866
0.08,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,110.0093352
0.09,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,110.7856676
0.1,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.2358704
0.11,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.5642841
0.12,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.1272201
0.13,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.8399261
0.14,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,108.5716401
0.15,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,106.7638038
0.16,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,106.2327142
0.17,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,103.8559853
0.18,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,107.4521885
0.19,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,106.9918892
0.2,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,107.3748423
0.21,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,107.6920445
0.22,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,105.3021769
0.23,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,107.7879504
0.24,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,105.5509094
0.25,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,106.7677412
0.26,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,104.0492561
0.27,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,108.3114485
0.28,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,106.9993126
0.29,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,106.2186355
0.3,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,105.0807943
0.31,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,105.4392938
0.32,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,106.9160704
0.33,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,106.774878
0.34,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.1389623
0.35,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,105.2626941
0.36,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.8395595
0.37,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,106.0150003
0.38,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.7168319
0.39,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,107.729447
0.4,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,111.1417698
0.41,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.3611119
0.42,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,112.0456622
0.43,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.0524405
0.44,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.3241814
0.45,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,105.0204508
0.46,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,107.861409
0.47,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.2868792
0.48,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,110.9511817
0.49,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,112.0237262
0.5,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,109.5046375
0.01,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,60.30544239
0.02,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,61.55466082
0.03,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,61.80978194
0.04,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,60.90380566
0.05,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,61.35093944
0.06,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,59.48776725
0.07,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,59.94914822
0.08,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,58.37722015
0.09,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,58.55221134
0.1,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.90552078
0.11,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.74536639
0.12,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.26757859
0.13,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,58.02472645
0.14,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.86648109
0.15,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.33502568
0.16,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.26456529
0.17,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,53.38356991
0.18,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.44011347
0.19,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.16739886
0.2,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.17331568
0.21,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.68828821
0.22,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,54.91237149
0.23,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.11766089
0.24,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,54.7894922
0.25,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.20166287
0.26,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,55.08198115
0.27,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.37906837
0.28,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.13636981
0.29,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,55.64887274
0.3,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,55.17618004
0.31,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,54.69701988
0.32,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.45626029
0.33,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.44723865
0.34,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.81407735
0.35,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,55.23998353
0.36,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.52121135
0.37,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,54.72939271
0.38,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.08498953
0.39,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.45393957
0.4,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.77079873
0.41,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.13187636
0.42,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.61226447
0.43,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.94757642
0.44,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.95879766
0.45,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.44121769
0.46,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,56.5380402
0.47,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.01062925
0.48,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,58.08661903
0.49,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.9074848
0.5,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,57.59292993
0.01,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,108.9649428
0.02,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,107.2590155
0.03,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,108.3534911
0.04,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,106.0422843
0.05,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,107.6795868
0.06,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,104.0843797
0.07,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,104.6776341
0.08,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,101.8948133
0.09,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,100.9926951
0.1,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,97.76322641
0.11,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,95.61999049
0.12,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,92.54794931
0.13,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,93.86902662
0.14,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,90.09751754
0.15,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,89.68300888
0.16,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,87.92711691
0.17,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,96.92070105
0.18,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,99.39570129
0.19,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,99.49794261
0.2,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,98.50185253
0.21,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,101.9887838
0.22,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,99.7693868
0.23,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,99.08774536
0.24,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,99.8586785
0.25,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,100.0055434
0.26,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,98.70899624
0.27,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,101.3876379
0.28,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,102.8368927
0.29,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,99.79950046
0.3,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,100.362338
0.31,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,100.5541012
0.32,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,102.6206959
0.33,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,100.5528963
0.34,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,104.1061184
0.35,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,98.29188174
0.36,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,104.0970891
0.37,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,99.45280824
0.38,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,104.6034712
0.39,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,100.0198508
0.4,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,99.979648
0.41,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,99.28297992
0.42,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,104.0540682
0.43,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,100.0643658
0.44,1200,1186.206897,0.37,89.655172,0.22999764,233,1770,220000,14000,14000,0.2,0.2,0.25,9000,9000,4600,100.1547477
