Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Density
0.08,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1573.2
0.09,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1583.6
0.1,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1594
0.11,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1604.4
0.12,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1614.8
0.13,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1625.2
0.14,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1635.6
0.15,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1646
0.16,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1656.4
0.17,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1666.8
0.18,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1677.2
0.19,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1687.6
0.2,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1698
0.21,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1708.4
0.22,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1718.8
0.23,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1729.2
0.24,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1739.6
0.25,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1750
0.26,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1760.4
0.27,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1770.8
0.28,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1781.2
0.29,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1791.6
0.3,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1802
0.31,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1812.4
0.32,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1822.8
0.33,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1833.2
0.34,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1843.6
0.35,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1854
0.36,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1864.4
0.37,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1874.8
0.38,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1885.2
0.39,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1895.6
0.4,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1906
0.41,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1916.4
0.42,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1926.8
0.43,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1937.2
0.44,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1947.6
0.45,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1958
0.46,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1968.4
0.47,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1978.8
0.48,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1989.2
0.49,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1999.6
0.5,1490,2662.557781,0.38,252.04918,0.545587608,233,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2010
0.01,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1500.4
0.02,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1510.8
0.03,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1521.2
0.04,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1531.6
0.05,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1542
0.06,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1552.4
0.07,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1562.8
0.08,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1573.2
0.09,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1583.6
0.1,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1594
0.11,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1604.4
0.12,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1614.8
0.13,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1625.2
0.14,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1635.6
0.15,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1646
0.16,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1656.4
0.17,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1666.8
0.18,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1677.2
0.19,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1687.6
0.2,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1698
0.21,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1708.4
0.22,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1718.8
0.23,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1729.2
0.24,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1739.6
0.25,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1750
0.26,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1760.4
0.27,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1770.8
0.28,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1781.2
0.29,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1791.6
0.3,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1802
0.31,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1812.4
0.32,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1822.8
0.33,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1833.2
0.34,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1843.6
0.35,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1854
0.36,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1864.4
0.37,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1874.8
0.38,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1885.2
0.39,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1895.6
0.4,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1906
0.41,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1916.4
0.42,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1926.8
0.43,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1937.2
0.44,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1947.6
0.45,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1958
0.46,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1968.4
0.47,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1978.8
0.48,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1989.2
0.49,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1999.6
0.5,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2010
0.01,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1500.4
0.02,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1510.8
0.03,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1521.2
0.04,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1531.6
0.05,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1542
0.06,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1552.4
0.07,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1562.8
0.08,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1573.2
0.09,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1583.6
0.1,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1594
0.11,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1604.4
0.12,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1614.8
0.13,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1625.2
0.14,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1635.6
0.15,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1646
0.16,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1656.4
0.17,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1666.8
0.18,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1677.2
0.19,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1687.6
0.2,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1698
0.21,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1708.4
0.22,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1718.8
0.23,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1729.2
0.24,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1739.6
0.25,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1750
0.26,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1760.4
0.27,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1770.8
0.28,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1781.2
0.29,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1791.6
0.3,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1802
0.31,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1812.4
0.32,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1822.8
0.33,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1833.2
0.34,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1843.6
0.35,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1854
0.36,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1864.4
0.37,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1874.8
0.38,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1885.2
0.39,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1895.6
0.4,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1906
0.41,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1916.4
0.42,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1926.8
0.43,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1937.2
0.44,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1947.6
0.45,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1958
0.46,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1968.4
0.47,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1978.8
0.48,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1989.2
0.49,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1999.6
0.5,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2010
0.01,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1500.4
0.02,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1510.8
0.03,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1521.2
0.04,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1531.6
0.05,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1542
0.06,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1552.4
0.07,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1562.8
0.08,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1573.2
0.09,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1583.6
0.1,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1594
0.11,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1604.4
0.12,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1614.8
0.13,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1625.2
0.14,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1635.6
0.15,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1646
0.16,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1656.4
0.17,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1666.8
0.18,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1677.2
0.19,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1687.6
0.2,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1698
0.21,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1708.4
0.22,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1718.8
0.23,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1729.2
0.24,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1739.6
0.25,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1750
0.26,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1760.4
0.27,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1770.8
0.28,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1781.2
0.29,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1791.6
0.3,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1802
0.31,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1812.4
0.32,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1822.8
0.33,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1833.2
0.34,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1843.6
0.35,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1854
0.36,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1864.4
0.37,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1874.8
0.38,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1885.2
0.39,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1895.6
0.4,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1906
0.41,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1916.4
0.42,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1926.8
0.43,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1937.2
0.44,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1947.6
0.45,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1958
