Volume Fraction,Matrix Density,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength,Matrix Hardening Parameter,Temperature,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Resilience
0.15,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,4.457081956
0.16,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,4.330254258
0.17,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.84665544
0.18,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,4.105309377
0.19,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,4.017452886
0.2,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.911944371
0.21,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,4.032682201
0.22,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.722057108
0.23,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.823485138
0.24,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.720204998
0.25,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.658424842
0.26,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.568164091
0.27,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.501625475
0.28,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.579261794
0.29,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.340244444
0.3,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.312330884
0.31,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.331322625
0.32,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.25467351
0.33,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.165389445
0.34,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.31049993
0.35,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.043982523
0.36,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.14369959
0.37,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.947879994
0.38,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.104311033
0.39,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.749931824
0.4,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.828645033
0.41,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.808014255
0.42,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.897242049
0.43,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.603027412
0.44,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.665856394
0.45,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.644365422
0.46,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.475087847
0.47,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.565140191
0.48,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.430909862
0.49,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.581798934
0.5,1490,2621.468927,0.38,149.590164,0.431151575,273,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.374475715
0.01,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.633833959
0.02,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.702085319
0.03,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.720125697
0.04,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.552286323
0.05,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.565026314
0.06,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.27451239
0.07,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.25666276
0.08,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.148599887
0.09,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,3.042715048
0.1,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.86818856
0.11,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.824807448
0.12,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.832927224
0.13,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.752129729
0.14,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.685869355
0.15,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.506668606
0.16,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.558354867
0.17,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.320701867
0.18,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.462333487
0.19,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.442193797
0.2,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.413386253
0.21,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.371494986
0.22,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.221623316
0.23,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.260454117
0.24,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.15407942
0.25,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.226365208
0.26,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.087110639
0.27,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.107605972
0.28,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.068048876
0.29,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.005233969
0.3,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.926149434
0.31,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.960522002
0.32,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.920850879
0.33,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.885538958
0.34,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.97189263
0.35,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.787380711
0.36,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.873532281
0.37,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.759216935
0.38,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.830437414
0.39,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.677916319
0.4,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.761891131
0.41,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.710198737
0.42,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.739126154
0.43,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.668686438
0.44,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.614410099
0.45,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.530530144
0.46,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.501835422
0.47,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.508917179
0.48,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.569963172
0.49,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.562391818
0.5,1490,2542.372881,0.38,106.557377,0.444529483,298,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.467433274
0.01,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.477672751
0.02,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.468177419
0.03,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.409927524
0.04,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.336270185
0.05,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.31752265
0.06,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.14139835
0.07,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,2.123857841
0.08,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.982343093
0.09,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.98326092
0.1,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.88774824
0.11,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.851885973
0.12,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.838868035
0.13,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.796103503
0.14,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.747481795
0.15,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.65555613
0.16,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.638294189
0.17,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.526130653
0.18,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.61105699
0.19,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.568793459
0.2,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.543724162
0.21,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.543770937
0.22,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.464368921
0.23,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.477927647
0.24,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.404265245
0.25,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.407706492
0.26,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.351026427
0.27,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.385645994
0.28,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.343760277
0.29,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.321264782
0.3,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.25971319
0.31,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.263033593
0.32,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.254692986
0.33,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.234549538
0.34,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.259017913
0.35,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.145374943
0.36,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.238660729
0.37,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.147834238
0.38,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.200071669
0.39,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.116964972
0.4,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.164499595
0.41,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.11393221
0.42,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.154672348
0.43,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.068590726
0.44,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.056736719
0.45,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.977481712
0.46,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.996430251
0.47,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.991093483
0.48,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.002512338
0.49,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.993057076
0.5,1490,2576.271186,0.38,79.918033,0.346129167,333,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.928917398
0.01,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.54404355
0.02,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.511228219
0.03,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.49261461
0.04,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.42363167
0.05,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.426889008
0.06,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.302967017
0.07,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.302385199
0.08,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.227602086
0.09,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.213728981
0.1,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.123242255
0.11,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.131311213
0.12,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.105900125
0.13,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.098063726
0.14,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.050752605
0.15,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.01764808
0.16,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,1.008540149
0.17,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.880953178
0.18,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.971402095
0.19,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.950211125
0.2,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.934227314
0.21,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.923682825
0.22,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.870437357
0.23,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.90524766
0.24,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.825262448
0.25,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.862493231
0.26,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.810919022
0.27,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.831311599
0.28,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.800436977
0.29,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.777529718
0.3,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.755322952
0.31,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.742896088
0.32,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.756790826
0.33,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.74290797
0.34,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.771791828
0.35,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.692786522
0.36,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.730622433
0.37,1490,1152.542373,0.38,43.032787,0.277230974,393,2530,85000,85000,85000,0.35,0.35,0.35,36000,36000,36000,0.659777685
