Volume Fraction,Matrix Density ,Matrix Elastic Modulus,Matrix Poisson's Ratio,Matrix Yield Strength (MPa),Matrix Hardening Parameter,Temperature ,Fiber Density,Fiber Elastic Modulus 1,Fiber Elastic Modulus 2,Fiber Elastic Modulus 3,Fiber Poisson 1,Fiber Poisson 2,Fiber Poisson 3,Fiber Shear 1,Fiber Shear 2,Fiber Shear 3,Composite Toughness
0.19,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.30419377
0.2,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.298742686
0.21,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.293771844
0.22,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.24626421
0.23,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.221146216
0.24,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.11715973
0.25,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.135026066
0.26,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.064893374
0.27,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.117435346
0.28,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,5.017869888
0.29,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.917309484
0.3,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.892534636
0.31,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.871480552
0.32,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.8000482
0.33,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.802319554
0.34,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.790028772
0.35,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.628222644
0.36,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.659863146
0.37,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.582193362
0.38,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.554287234
0.39,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.464210868
0.4,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.397019486
0.41,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.387735306
0.42,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.344604104
0.43,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.235484832
0.44,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.224645846
0.45,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.14785733
0.46,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.08327296
0.47,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.092373412
0.48,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.01654839
0.49,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.035441792
0.5,1200,1186.206897,0.37,89.655172,0.22999764,233,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.935329064
0.01,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.83224114
0.02,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.784099002
0.03,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.751161336
0.04,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.712233164
0.05,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.718034266
0.06,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.648808966
0.07,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.59523214
0.08,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.584788788
0.09,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.556150476
0.1,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.503265998
0.11,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.441402164
0.12,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.435644454
0.13,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.37458647
0.14,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.352064464
0.15,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.30131121
0.16,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.272522832
0.17,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.165958362
0.18,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.19590833
0.19,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.115244564
0.2,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.095027666
0.21,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.081108144
0.22,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.03019263
0.23,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.00427375
0.24,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.907295854
0.25,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.922179532
0.26,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.85287791
0.27,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.892443664
0.28,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.800040404
0.29,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.728047114
0.3,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.70525394
0.31,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.675569642
0.32,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.608721884
0.33,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.612686648
0.34,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.59612309
0.35,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.473219746
0.36,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.491379246
0.37,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.426414832
0.38,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.407209474
0.39,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.336451404
0.4,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.282776088
0.41,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.276726056
0.42,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.233387896
0.43,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.153047308
0.44,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.138478804
0.45,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.076452522
0.46,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.038888192
0.47,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.03892357
0.48,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.978977822
0.49,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.993573328
0.5,1200,1354.231975,0.37,77.586207,0.23256682,273,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.926051634
0.01,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.193606654
0.02,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.135608782
0.03,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.099845102
0.04,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.059762912
0.05,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,4.057662028
0.06,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.984835514
0.07,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.937619894
0.08,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.917989174
0.09,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.888955362
0.1,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.835042782
0.11,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.77532847
0.12,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.765866512
0.13,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.704635016
0.14,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.68017389
0.15,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.630526132
0.16,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.605039216
0.17,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.509752012
0.18,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.528522958
0.19,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.459048748
0.2,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.434401588
0.21,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.415029388
0.22,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.37311906
0.23,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.346983454
0.24,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.259070104
0.25,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.267526022
0.26,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.210702006
0.27,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.239872478
0.28,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.155933794
0.29,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.10100981
0.3,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.07512224
0.31,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.050418086
0.32,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.988407726
0.33,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.98764999
0.34,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.978570586
0.35,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.87074366
0.36,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.88380746
0.37,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.825887548
0.38,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.811823192
0.39,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.756079468
0.4,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.709976336
0.41,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.70324452
0.42,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.662224398
0.43,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.59772284
0.44,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.579606386
0.45,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.53158937
0.46,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.508363014
0.47,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.495457698
0.48,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.450822028
0.49,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.462501616
0.5,1200,1655.172414,0.37,67.241379,0.544620657,298,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.410613588
0.01,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.696320472
0.02,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.650823666
0.03,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.621116554
0.04,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.586871122
0.05,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.586174104
0.06,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.52355426
0.07,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.480881778
0.08,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.46677703
0.09,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.438378828
0.1,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.390678202
0.11,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.33905441
0.12,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.332642034
0.13,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.27616152
0.14,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.25476602
0.15,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.211704812
0.16,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.189151708
0.17,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.103584284
0.18,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.120519082
0.19,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.059301998
0.2,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.03773937
0.21,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,3.022138192
0.22,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.98094658
0.23,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.961583278
0.24,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.883065034
0.25,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.89283386
0.26,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.838823792
0.27,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.865459668
0.28,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.792966144
0.29,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.741250078
0.3,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.72301888
0.31,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.699326416
0.32,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.644685912
0.33,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.646199288
0.34,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.637069412
0.35,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.542372996
0.36,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.55254248
0.37,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.503045732
0.38,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.490831912
0.39,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.439504034
0.4,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.397629594
0.41,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.394309142
0.42,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.358502394
0.43,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.30017044
0.44,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.285011414
0.45,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.24123746
0.46,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.22128028
0.47,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.211738682
0.48,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.17106107
0.49,1200,1396.551724,0.37,62.068966,0.346699482,333,1470,150000,4200,4200,0.35,0.35,0.35,2900,2900,1500,2.182496948
